latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
11.06152,0.43821,377.41,1.47,1.2,2025-11-24,1437,A,100,6.1NRT,315.61,229.07,D
11.05943,0.42518,357.38,1.48,1.2,2025-11-24,1437,A,98,6.1NRT,312.32,116.76,D
11.07194,0.4363,323.22,1.47,1.2,2025-11-24,1437,A,59,6.1NRT,308.88,13.42,D
10.65073,-2.13614,334.89,2.37,1.49,2025-11-24,1437,A,83,6.1NRT,308.25,89.01,D
10.64726,-2.15677,327.95,2.38,1.49,2025-11-24,1437,A,76,6.1NRT,308.16,56.8,D
11.7697,4.97276,322.71,1.01,1.01,2025-11-24,1437,A,67,6.1NRT,308.59,9.83,D
11.7684,4.96378,332.33,1.01,1.01,2025-11-24,1437,A,81,6.1NRT,310.78,21.52,D
11.77848,4.97142,323.26,1.01,1.01,2025-11-24,1437,A,69,6.1NRT,309.51,10.13,D
11.77718,4.96243,335.69,1.01,1.01,2025-11-24,1437,A,85,6.1NRT,310.93,25.95,D
10.64867,-2.14067,334.07,2.37,1.49,2025-11-24,1437,A,83,6.1NRT,308.61,80.73,D
10.64504,-2.16132,319.95,2.38,1.49,2025-11-24,1437,A,29,6.1NRT,307.82,22.79,D
11.84241,5.27923,322.3,1.03,1.01,2025-11-24,1437,A,64,6.1NRT,310.84,8.03,D
11.28317,1.50789,332.18,1.24,1.11,2025-11-24,1437,A,53,6.1NRT,310.85,22.68,D
11.2779,1.4748,336.99,1.25,1.11,2025-11-24,1437,A,78,6.1NRT,312.22,35.02,D
11.21238,1.0654,326.77,1.33,1.14,2025-11-24,1437,A,66,6.1NRT,308.88,20.96,D
11.21048,1.05359,320.84,1.33,1.14,2025-11-24,1437,A,37,6.1NRT,309.89,11.52,D
11.96164,5.99548,320.79,1.08,1.04,2025-11-24,1437,A,62,6.1NRT,309.92,8.6,D
11.37311,2.0167,338.5,1.16,1.07,2025-11-24,1437,A,86,6.1NRT,310.84,35.74,D
11.3715,2.0064,337.84,1.17,1.07,2025-11-24,1437,A,86,6.1NRT,308.78,33.28,D
11.29283,1.50629,331.6,1.24,1.11,2025-11-24,1437,A,55,6.1NRT,310.62,23.04,D
11.93065,5.70949,322.78,1.06,1.03,2025-11-24,1437,A,54,6.1NRT,310.55,8.25,D
11.8977,5.47696,336.22,1.04,1.02,2025-11-24,1437,A,85,6.1NRT,312.25,25.69,D
11.89639,5.46773,345.26,1.04,1.02,2025-11-24,1437,A,92,6.1NRT,313.51,41.81,D
11.89508,5.45852,333,1.04,1.02,2025-11-24,1437,A,82,6.1NRT,312.23,20.52,D
11.86765,5.26617,334.12,1.03,1.01,2025-11-24,1437,A,83,6.1NRT,311.29,22.62,D
11.38248,2.01516,328.28,1.16,1.07,2025-11-24,1437,A,69,6.1NRT,311.9,18.16,D
11.38086,2.00477,332.28,1.17,1.07,2025-11-24,1437,A,81,6.1NRT,310.65,23.04,D
10.70032,-2.14976,323.52,2.37,1.49,2025-11-24,1437,A,68,6.1NRT,308.03,38.4,D
11.8765,5.26485,326.87,1.03,1.01,2025-11-24,1437,A,75,6.1NRT,311.87,13.5,D
11.87492,5.19085,320.74,1.02,1.01,2025-11-24,1437,A,52,6.1NRT,309.25,8.41,D
11.21248,0.8079,321.02,1.38,1.16,2025-11-24,1437,A,54,6.1NRT,305.56,12.64,D
11.41055,2.01038,339.27,1.16,1.07,2025-11-24,1437,A,87,6.1NRT,310.09,37.14,D
11.22261,0.80616,327.97,1.38,1.16,2025-11-24,1437,A,74,6.1NRT,306.28,25.07,D
11.44028,2.14176,321.6,1.15,1.07,2025-11-24,1437,A,55,6.1NRT,310.24,11.17,D
11.33258,1.44307,333.89,1.25,1.11,2025-11-24,1437,A,32,6.1NRT,312.04,27.21,D
11.32912,1.42077,356.44,1.26,1.11,2025-11-24,1437,A,98,6.1NRT,311.87,92.95,D
11.32739,1.40963,326.52,1.26,1.12,2025-11-24,1437,A,71,6.1NRT,306.06,21.16,D
11.31168,1.30862,322.33,1.28,1.12,2025-11-24,1437,A,62,6.1NRT,309.28,15.37,D
11.30991,1.2973,319.94,1.28,1.12,2025-11-24,1437,A,48,6.1NRT,309.08,12.07,D
11.24041,0.85312,319.46,1.37,1.16,2025-11-24,1437,A,45,6.1NRT,307.75,10.46,D
11.34055,1.43029,345.26,1.26,1.11,2025-11-24,1437,A,84,6.1NRT,311.65,54.62,D
11.33883,1.41915,348.39,1.26,1.11,2025-11-24,1437,A,93,6.1NRT,308.19,66.19,D
10.92054,-1.21493,335.16,1.98,1.37,2025-11-24,1437,A,83,6.1NRT,309.09,63.81,D
10.91771,-1.23229,342.17,1.98,1.37,2025-11-24,1437,A,89,6.1NRT,310.62,95.27,D
11.45564,2.13262,317.6,1.15,1.07,2025-11-24,1437,A,38,6.1NRT,307.2,7.74,D
11.41331,1.86471,322.19,1.18,1.08,2025-11-24,1437,A,59,6.1NRT,311.07,10.63,D
12.06188,6.18232,323.19,1.1,1.05,2025-11-24,1437,A,56,6.1NRT,310.33,10.83,D
11.92472,5.20463,327.17,1.02,1.01,2025-11-24,1437,A,59,6.1NRT,309.21,12.47,D
11.92342,5.19555,326.97,1.02,1.01,2025-11-24,1437,A,76,6.1NRT,310.18,13.62,D
11.27096,0.91549,322.79,1.36,1.15,2025-11-24,1437,A,32,6.1NRT,308.16,13.43,D
11.26902,0.90358,322.24,1.36,1.15,2025-11-24,1437,A,54,6.1NRT,308.51,13.25,D
10.91435,-1.22063,349.56,1.98,1.37,2025-11-24,1437,A,94,6.1NRT,310.13,134.6,D
10.91138,-1.23794,325.51,1.98,1.37,2025-11-24,1437,A,71,6.1NRT,310.51,32.25,D
12.08467,6.27946,321.15,1.12,1.05,2025-11-24,1437,A,62,6.1NRT,309.34,10.29,D
11.4915,2.24027,324.1,1.13,1.06,2025-11-24,1437,A,46,6.1NRT,310.1,10.4,D
11.48994,2.23027,322.75,1.13,1.06,2025-11-24,1437,A,45,6.1NRT,309.16,8.96,D
11.30768,1.07926,323.57,1.32,1.14,2025-11-24,1437,A,62,6.1NRT,311.16,12.75,D
11.28294,0.92573,334.76,1.35,1.15,2025-11-24,1437,A,81,6.1NRT,309.16,35.36,D
11.28101,0.9138,341.11,1.36,1.15,2025-11-24,1437,A,88,6.1NRT,310.43,49.77,D
11.27907,0.90184,333.7,1.36,1.15,2025-11-24,1437,A,81,6.1NRT,309.05,33.2,D
11.94369,5.2111,334.94,1.02,1.01,2025-11-24,1437,A,72,6.1NRT,310.98,21.41,D
11.92424,5.0752,323.94,1.02,1.01,2025-11-24,1437,A,69,6.1NRT,308.14,11.33,D
11.92294,5.06616,326.41,1.02,1.01,2025-11-24,1437,A,75,6.1NRT,305.89,14.8,D
11.5131,2.3184,329.37,1.12,1.06,2025-11-24,1437,A,77,6.1NRT,308.01,21.15,D
11.29105,0.91207,372.87,1.36,1.15,2025-11-24,1437,A,100,6.1NRT,312.05,175.6,D
11.28913,0.90009,371.73,1.36,1.15,2025-11-24,1437,A,100,6.1NRT,310.68,170.91,D
11.93305,5.07387,330.7,1.02,1.01,2025-11-24,1437,A,80,6.1NRT,309.26,19.8,D
11.93175,5.06483,325.17,1.02,1.01,2025-11-24,1437,A,73,6.1NRT,305.93,13.24,D
11.97674,5.25266,327.04,1.03,1.01,2025-11-24,1437,A,76,6.1NRT,311.59,13.08,D
11.97543,5.24355,327.05,1.03,1.01,2025-11-24,1437,A,76,6.1NRT,311.73,13.16,D
11.31168,0.8469,318.88,1.37,1.16,2025-11-24,1437,A,11,6.1NRT,303.82,9.14,D
11.28244,0.66315,328.33,1.41,1.18,2025-11-24,1437,A,74,6.1NRT,303.9,25.79,D
10.71027,-2.79139,322.25,2.66,1.57,2025-11-24,1437,A,66,6.1NRT,309.14,31.87,D
11.32368,0.8573,322.03,1.37,1.16,2025-11-24,1437,A,43,6.1NRT,304.71,14.46,D
11.29466,0.67396,321.57,1.41,1.17,2025-11-24,1437,A,36,6.1NRT,301.04,14,D
11.50486,1.95641,324.86,1.17,1.08,2025-11-24,1437,A,50,6.1NRT,312.32,12.23,D
11.34693,0.93938,328.5,1.35,1.15,2025-11-24,1437,A,72,6.1NRT,308.37,23.03,D
11.54243,2.13938,321.43,1.14,1.07,2025-11-24,1437,A,45,6.1NRT,310.27,9.1,D
11.36622,0.99701,324.28,1.34,1.15,2025-11-24,1437,A,45,6.1NRT,309.55,14.44,D
11.36512,0.99163,323.21,1.34,1.15,2025-11-24,1437,A,28,6.1NRT,308.58,11.07,D
10.7169,-2.79762,323.4,2.66,1.57,2025-11-24,1437,A,68,6.1NRT,309.13,35.64,D
11.37511,0.99,334.3,1.34,1.15,2025-11-24,1437,A,82,6.1NRT,310.97,32.01,D
11.36164,0.90691,327.64,1.35,1.15,2025-11-24,1437,A,51,6.1NRT,307.71,21.31,D
11.3597,0.89496,343.24,1.36,1.15,2025-11-24,1437,A,90,6.1NRT,306.06,59.94,D
12.1074,5.71904,328.61,1.06,1.03,2025-11-24,1437,A,77,6.1NRT,311.16,16.31,D
11.45197,1.34272,325.2,1.27,1.12,2025-11-24,1437,A,59,6.1NRT,312.6,13.53,D
11.37596,0.86771,327.93,1.36,1.16,2025-11-24,1437,A,74,6.1NRT,300.9,25.89,D
11.37402,0.85567,333.09,1.36,1.16,2025-11-24,1437,A,81,6.1NRT,299.94,37.45,D
11.00599,-1.36721,320.06,2.02,1.39,2025-11-24,1437,A,49,6.1NRT,309.59,16.76,D
12.11638,5.71771,323.73,1.06,1.03,2025-11-24,1437,A,70,6.1NRT,310.76,9.85,D
11.55623,1.94258,326.71,1.17,1.08,2025-11-24,1437,A,73,6.1NRT,311.78,11.74,D
11.58155,2.04379,339.11,1.15,1.07,2025-11-24,1437,A,87,6.1NRT,311.95,34.4,D
11.57997,2.03356,362.35,1.16,1.07,2025-11-24,1437,A,100,6.1NRT,314.12,97.52,D
11.40753,0.93605,321.98,1.35,1.15,2025-11-24,1437,A,39,6.1NRT,306.18,11.23,D
11.40427,0.85068,339.79,1.36,1.16,2025-11-24,1437,A,87,6.1NRT,304.01,48,D
11.73819,2.94625,332.38,1.05,1.03,2025-11-24,1437,A,81,6.1NRT,310.22,21.88,D
11.73678,2.9369,326.12,1.06,1.03,2025-11-24,1437,A,73,6.1NRT,310.39,12.53,D
11.41813,0.87293,326.62,1.36,1.15,2025-11-24,1437,A,59,6.1NRT,301.06,17.35,D
11.41624,0.86096,342.02,1.36,1.16,2025-11-24,1437,A,89,6.1NRT,303.45,52.06,D
11.41435,0.84899,391.88,1.36,1.16,2025-11-24,1437,A,100,6.1NRT,309.15,305.61,D
11.41245,0.83698,360.04,1.37,1.16,2025-11-24,1437,A,100,6.1NRT,301.21,115.16,D
11.41055,0.82491,356.67,1.37,1.16,2025-11-24,1437,A,98,6.1NRT,299.52,104.47,D
11.40862,0.81276,365.79,1.37,1.16,2025-11-24,1437,A,100,6.1NRT,300.08,146.62,D
11.06294,-1.32264,326.71,2,1.38,2025-11-24,1437,A,74,6.1NRT,311.52,32.26,D
11.06002,-1.34026,343.71,2.01,1.38,2025-11-24,1437,A,90,6.1NRT,310.18,101.46,D
12.37908,7.33105,337.04,1.28,1.12,2025-11-24,1437,A,85,6.1NRT,309.81,40.38,D
12.37752,7.31973,325.18,1.28,1.12,2025-11-24,1437,A,70,6.1NRT,309.16,17.79,D
11.42443,0.84729,325.3,1.36,1.16,2025-11-24,1437,A,38,6.1NRT,301.81,13.33,D
11.63593,2.14938,327.25,1.14,1.06,2025-11-24,1437,A,57,6.1NRT,309.74,15.19,D
11.63439,2.13928,323.74,1.14,1.06,2025-11-24,1437,A,17,6.1NRT,312.57,9.85,D
11.64063,2.13166,362.88,1.14,1.06,2025-11-24,1437,A,100,6.1NRT,313.02,100.7,D
11.63904,2.12156,348.68,1.14,1.06,2025-11-24,1437,A,94,6.1NRT,313.72,57.98,D
11.64832,2.12004,321.55,1.14,1.06,2025-11-24,1437,A,37,6.1NRT,309.64,8.92,D
11.43758,0.8014,319.12,1.37,1.16,2025-11-24,1437,A,28,6.1NRT,295.01,11.46,D
11.33646,0.05291,323.98,1.55,1.23,2025-11-24,1437,A,64,6.1NRT,313.47,9.59,D
11.0609,-1.66475,337.12,2.13,1.42,2025-11-24,1437,A,85,6.1NRT,309.03,84.34,D
11.05772,-1.68346,341.8,2.14,1.42,2025-11-24,1437,A,89,6.1NRT,309.67,107.45,D
11.32604,-0.1459,325.35,1.61,1.25,2025-11-24,1437,A,71,6.1NRT,310.44,21.86,D
11.32372,-0.16009,322.44,1.61,1.25,2025-11-24,1437,A,60,6.1NRT,310.24,14.87,D
11.07004,-1.68578,320.92,2.14,1.42,2025-11-24,1437,A,62,6.1NRT,307.84,25.1,D
12.22178,5.67623,322.67,1.06,1.03,2025-11-24,1437,A,29,6.1NRT,311.93,7.12,D
12.22044,5.66682,335.07,1.06,1.03,2025-11-24,1437,A,84,6.1NRT,313.43,23.07,D
12.21777,5.64799,332.52,1.06,1.03,2025-11-24,1437,A,67,6.1NRT,312.74,18.19,D
12.21644,5.6386,335.07,1.06,1.03,2025-11-24,1437,A,66,6.1NRT,313.26,21.89,D
12.21511,5.62924,335.43,1.05,1.03,2025-11-24,1437,A,45,6.1NRT,312.99,22.13,D
12.21379,5.61988,347.74,1.05,1.03,2025-11-24,1437,A,93,6.1NRT,313.32,46.83,D
12.21246,5.61054,364.61,1.05,1.02,2025-11-24,1437,A,100,6.1NRT,313.82,93.09,D
12.23076,5.67489,323.71,1.06,1.03,2025-11-24,1437,A,47,6.1NRT,313.37,8.49,D
12.22408,5.6279,328.81,1.05,1.03,2025-11-24,1437,A,46,6.1NRT,311.9,14.17,D
12.22274,5.61853,352.67,1.05,1.03,2025-11-24,1437,A,96,6.1NRT,311.73,59.52,D
12.22141,5.60918,385.3,1.05,1.02,2025-11-24,1437,A,100,6.1NRT,314.59,176.31,D
11.50964,0.86345,340.1,1.36,1.15,2025-11-24,1437,A,87,6.1NRT,300.31,54.41,D
11.15498,-1.32787,319.69,2,1.38,2025-11-24,1437,A,48,6.1NRT,309.31,14.85,D
11.15206,-1.34546,322,2,1.38,2025-11-24,1437,A,58,6.1NRT,309.89,20.4,D
11.10398,-1.71089,320.89,2.15,1.42,2025-11-24,1437,A,62,6.1NRT,307.39,27.73,D
11.73795,2.20863,345.23,1.13,1.06,2025-11-24,1437,A,91,6.1NRT,311.03,43.14,D
11.73642,2.19861,352.41,1.13,1.06,2025-11-24,1437,A,96,6.1NRT,310.75,60.47,D
11.34887,-0.28233,324.3,1.65,1.26,2025-11-24,1437,A,36,6.1NRT,312.74,13.96,D
11.74532,2.21209,333.84,1.13,1.06,2025-11-24,1437,A,74,6.1NRT,311.1,24.84,D
11.74375,2.20209,354.6,1.13,1.06,2025-11-24,1437,A,97,6.1NRT,312.54,69.6,D
11.74218,2.19209,339.59,1.13,1.06,2025-11-24,1437,A,85,6.1NRT,310.05,35.28,D
11.15963,-1.33383,325.53,2,1.38,2025-11-24,1437,A,67,6.1NRT,310.05,30.74,D
11.75143,2.19062,400.54,1.13,1.06,2025-11-24,1437,A,100,6.1NRT,316.36,292.45,D
11.74986,2.18059,435.77,1.13,1.06,2025-11-24,1437,A,100,6.1NRT,327.13,637.99,D
11.49424,0.58444,347.48,1.42,1.18,2025-11-24,1437,A,93,6.1NRT,294.8,81.5,D
11.35211,-0.27325,323.89,1.64,1.26,2025-11-24,1437,A,52,6.1NRT,311.42,15.03,D
11.10585,-1.71625,317.33,2.15,1.42,2025-11-24,1437,A,43,6.1NRT,307.18,17.95,D
11.76223,2.19916,351.38,1.13,1.06,2025-11-24,1437,A,95,6.1NRT,313.1,62.2,D
11.76067,2.18914,391.03,1.13,1.06,2025-11-24,1437,A,100,6.1NRT,316.47,227.99,D
11.75911,2.17911,346.55,1.13,1.06,2025-11-24,1437,A,92,6.1NRT,307.65,51.07,D
11.78075,2.25748,336.82,1.12,1.06,2025-11-24,1437,A,85,6.1NRT,311.94,31.69,D
11.57352,0.94502,318.93,1.34,1.15,2025-11-24,1437,A,39,6.1NRT,305.25,8.28,D
11.19864,-1.39473,340.96,2.02,1.38,2025-11-24,1437,A,89,6.1NRT,310.71,94.54,D
11.19563,-1.41251,350.78,2.02,1.39,2025-11-24,1437,A,95,6.1NRT,309.67,148.69,D
12.54102,7.3888,319.58,1.3,1.13,2025-11-24,1437,A,51,6.1NRT,309.31,8.53,D
11.51289,0.43858,319.65,1.45,1.19,2025-11-24,1437,A,45,6.1NRT,305.97,11.46,D
11.21361,-1.37927,328.71,2.01,1.38,2025-11-24,1437,A,77,6.1NRT,310.02,47.6,D
11.21066,-1.39682,329.99,2.02,1.38,2025-11-24,1437,A,79,6.1NRT,307.67,52.74,D
12.39512,6.25676,327.23,1.12,1.05,2025-11-24,1437,A,74,6.1NRT,311.71,15.62,D
11.79456,2.16318,345.88,1.13,1.06,2025-11-24,1437,A,92,6.1NRT,311.24,49.15,D
11.79301,2.15314,329.73,1.13,1.06,2025-11-24,1437,A,78,6.1NRT,312.98,18.42,D
12.31174,5.59955,327.02,1.05,1.03,2025-11-24,1437,A,42,6.1NRT,312.4,12.07,D
12.31803,5.57947,335.65,1.05,1.02,2025-11-24,1437,A,72,6.1NRT,312.75,25.24,D
12.31669,5.57013,335.65,1.05,1.02,2025-11-24,1437,A,60,6.1NRT,312.89,25.65,D
12.31536,5.56079,356.62,1.05,1.02,2025-11-24,1437,A,98,6.1NRT,314.14,71.58,D
12.31403,5.55145,346.69,1.05,1.02,2025-11-24,1437,A,92,6.1NRT,309.13,48.82,D
12.32832,5.5875,325.83,1.05,1.02,2025-11-24,1437,A,37,6.1NRT,310.77,11.57,D
12.32698,5.57814,324.11,1.05,1.02,2025-11-24,1437,A,34,6.1NRT,310.32,10.43,D
12.32431,5.55945,337.21,1.05,1.02,2025-11-24,1437,A,86,6.1NRT,307.18,31.32,D
12.32298,5.5501,324.11,1.05,1.02,2025-11-24,1437,A,70,6.1NRT,305.38,13.71,D
12.34965,5.66415,332.57,1.06,1.03,2025-11-24,1437,A,81,6.1NRT,310.91,21.77,D
12.34833,5.65473,327.44,1.06,1.03,2025-11-24,1437,A,75,6.1NRT,310.83,15.22,D
12.34702,5.64531,328.36,1.06,1.03,2025-11-24,1437,A,76,6.1NRT,311.11,17.09,D
12.34307,5.61709,319.96,1.06,1.03,2025-11-24,1437,A,35,6.1NRT,308.68,6.35,D
12.46216,6.34253,320.37,1.13,1.06,2025-11-24,1437,A,36,6.1NRT,310.31,7.87,D
12.47004,6.33107,325.08,1.13,1.06,2025-11-24,1437,A,70,6.1NRT,311.58,13.54,D
12.3713,5.62245,329.99,1.06,1.03,2025-11-24,1437,A,78,6.1NRT,310.11,19.03,D
12.36998,5.61305,326.7,1.06,1.03,2025-11-24,1437,A,74,6.1NRT,310.94,14.53,D
12.37498,5.58359,321.97,1.05,1.03,2025-11-24,1437,A,56,6.1NRT,310.84,8.43,D
12.37366,5.57423,321.4,1.05,1.02,2025-11-24,1437,A,56,6.1NRT,309.65,8.8,D
11.63848,0.70589,352.79,1.38,1.16,2025-11-24,1437,A,96,6.1NRT,291.65,98.28,D
12.39787,5.55154,326.54,1.05,1.02,2025-11-24,1437,A,29,6.1NRT,309.04,13.38,D
12.39654,5.54218,328.56,1.05,1.02,2025-11-24,1437,A,56,6.1NRT,308.41,17.02,D
11.56622,0.05806,331.99,1.54,1.22,2025-11-24,1437,A,78,6.1NRT,312.74,30.38,D
12.40416,5.53151,333.14,1.05,1.02,2025-11-24,1437,A,82,6.1NRT,308.83,24.37,D
12.40283,5.52218,319.67,1.05,1.02,2025-11-24,1437,A,49,6.1NRT,306.06,8.22,D
12.35524,5.18989,323.01,1.03,1.01,2025-11-24,1437,A,66,6.1NRT,310.31,10.03,D
11.57686,0.05621,328.54,1.54,1.22,2025-11-24,1437,A,56,6.1NRT,312.62,20.59,D
12.41712,5.55824,324.9,1.05,1.02,2025-11-24,1437,A,45,6.1NRT,307.82,12.13,D
12.38226,5.18006,332.76,1.03,1.01,2025-11-24,1437,A,81,6.1NRT,312.47,20.42,D
12.38096,5.17092,326.68,1.03,1.01,2025-11-24,1437,A,68,6.1NRT,311.35,13,D
12.39111,5.17872,333.65,1.03,1.01,2025-11-24,1437,A,82,6.1NRT,313.09,21.77,D
11.96408,2.30681,331.45,1.11,1.05,2025-11-24,1437,A,80,6.1NRT,309.69,21.24,D
11.96255,2.29695,322.6,1.11,1.05,2025-11-24,1437,A,36,6.1NRT,309.92,8.88,D
11.96102,2.28711,325.36,1.11,1.05,2025-11-24,1437,A,35,6.1NRT,310.4,11.79,D
11.95949,2.27725,347.51,1.11,1.05,2025-11-24,1437,A,93,6.1NRT,311.85,52.58,D
11.95796,2.26738,322.88,1.12,1.05,2025-11-24,1437,A,37,6.1NRT,307.3,10.02,D
11.79021,1.20482,329.52,1.28,1.12,2025-11-24,1437,A,77,6.1NRT,312.49,19.64,D
11.56486,-0.17503,333.28,1.6,1.25,2025-11-24,1437,A,82,6.1NRT,309.35,44.73,D
12.41665,5.23102,358.73,1.03,1.01,2025-11-24,1437,A,99,6.1NRT,314.06,74.67,D
12.41897,5.18386,326.48,1.03,1.01,2025-11-24,1437,A,70,6.1NRT,311.65,12.23,D
12.41636,5.16557,322.6,1.03,1.01,2025-11-24,1437,A,24,6.1NRT,310.89,8.06,D
11.99613,2.33192,326.71,1.11,1.05,2025-11-24,1437,A,58,6.1NRT,310.76,13.43,D
11.99461,2.32203,328.79,1.11,1.05,2025-11-24,1437,A,77,6.1NRT,311.55,16.46,D
11.99309,2.31217,329.99,1.11,1.05,2025-11-24,1437,A,78,6.1NRT,310.53,17.56,D
11.77247,0.83895,337.8,1.35,1.15,2025-11-24,1437,A,86,6.1NRT,298.37,49.63,D
11.63535,-0.01535,325.62,1.55,1.23,2025-11-24,1437,A,71,6.1NRT,313.71,16.28,D
12.52711,5.8165,346.15,1.08,1.04,2025-11-24,1437,A,92,6.1NRT,312.59,46.47,D
11.6304,-0.11413,328.57,1.58,1.24,2025-11-24,1437,A,77,6.1NRT,311.91,26.67,D
12.53211,5.78651,330.9,1.07,1.03,2025-11-24,1437,A,58,6.1NRT,308.78,20.92,D
12.62738,6.39529,358.73,1.14,1.07,2025-11-24,1437,A,99,6.1NRT,311.17,85.78,D
12.62596,6.38513,324.68,1.14,1.06,2025-11-24,1437,A,36,6.1NRT,309.77,11.79,D
12.54522,5.81384,327.02,1.08,1.04,2025-11-24,1437,A,42,6.1NRT,309.62,15.08,D
12.49676,5.47389,324.09,1.05,1.02,2025-11-24,1437,A,16,6.1NRT,311.28,9.36,D
11.15689,-3.12075,318.01,2.78,1.59,2025-11-24,1437,A,39,6.1NRT,305.86,20.72,D
12.63649,6.40815,323.54,1.15,1.07,2025-11-24,1437,A,36,6.1NRT,308.99,10.48,D
12.63511,6.39795,335.29,1.14,1.07,2025-11-24,1437,A,83,6.1NRT,310.63,30.01,D
12.63372,6.38777,327.49,1.14,1.07,2025-11-24,1437,A,71,6.1NRT,310.24,16.68,D
12.50775,5.47529,327.39,1.05,1.02,2025-11-24,1437,A,74,6.1NRT,310.85,16.68,D
12.50644,5.46596,326.49,1.05,1.02,2025-11-24,1437,A,72,6.1NRT,310.42,15.28,D
12.6715,6.45538,326.28,1.15,1.07,2025-11-24,1437,A,72,6.1NRT,308.69,15.97,D
12.67009,6.44509,359.18,1.15,1.07,2025-11-24,1437,A,99,6.1NRT,312.64,89.14,D
11.71015,0.00745,326.23,1.54,1.22,2025-11-24,1437,A,73,6.1NRT,312.77,19.31,D
12.07377,2.23188,325.28,1.12,1.05,2025-11-24,1437,A,72,6.1NRT,313.18,9.16,D
11.88933,1.05317,334.12,1.3,1.13,2025-11-24,1437,A,82,6.1NRT,309.96,33.68,D
12.16658,2.5954,324.45,1.08,1.04,2025-11-24,1437,A,59,6.1NRT,311.53,12.88,D
12.16513,2.58583,323.2,1.08,1.04,2025-11-24,1437,A,51,6.1NRT,311.78,11.71,D
12.56369,5.09382,327.53,1.02,1.01,2025-11-24,1437,A,74,6.1NRT,313.67,13.15,D
12.56239,5.08471,326.47,1.02,1.01,2025-11-24,1437,A,70,6.1NRT,310.85,11.41,D
12.07912,1.73551,342.47,1.18,1.08,2025-11-24,1437,A,90,6.1NRT,312.84,45.08,D
12.07747,1.72502,337.88,1.18,1.08,2025-11-24,1437,A,86,6.1NRT,309.5,35.33,D
12.17484,2.29074,339.07,1.11,1.05,2025-11-24,1437,A,87,6.1NRT,311.43,33.31,D
12.17332,2.2809,328.36,1.11,1.05,2025-11-24,1437,A,76,6.1NRT,312.73,15.78,D
11.87566,0.26051,331.2,1.47,1.2,2025-11-24,1437,A,79,6.1NRT,310.51,27.85,D
11.87357,0.24747,324.15,1.47,1.2,2025-11-24,1437,A,26,6.1NRT,311.59,13.36,D
11.87148,0.23447,331.55,1.48,1.2,2025-11-24,1437,A,79,6.1NRT,310.17,29.83,D
12.90689,7.14957,323.61,1.27,1.12,2025-11-24,1437,A,49,6.1NRT,311.1,11,D
12.91667,7.14819,322.76,1.27,1.12,2025-11-24,1437,A,34,6.1NRT,311.24,9.76,D
12.92035,7.15245,322.58,1.27,1.12,2025-11-24,1437,A,43,6.1NRT,310.09,10.64,D
12.75433,5.92191,320.47,1.09,1.04,2025-11-24,1437,A,41,6.1NRT,309.24,8.99,D
12.75299,5.91219,335.61,1.09,1.04,2025-11-24,1437,A,83,6.1NRT,316.21,30.83,D
12.72499,5.70983,323.18,1.07,1.03,2025-11-24,1437,A,65,6.1NRT,310.33,9.94,D
12.7621,5.91087,367.68,1.09,1.04,2025-11-24,1437,A,100,6.1NRT,311.37,109.95,D
12.76076,5.90115,333.14,1.09,1.04,2025-11-24,1437,A,72,6.1NRT,308.84,23.67,D
12.72948,5.54465,333.79,1.06,1.03,2025-11-24,1437,A,78,6.1NRT,311.4,21.94,D
12.72815,5.53523,360.75,1.06,1.03,2025-11-24,1437,A,100,6.1NRT,312.13,81.08,D
12.2689,2.41873,327.07,1.09,1.04,2025-11-24,1437,A,40,6.1NRT,310.05,14.47,D
12.73845,5.54329,323.64,1.06,1.03,2025-11-24,1437,A,32,6.1NRT,310.01,9.16,D
12.73712,5.53389,340.61,1.06,1.03,2025-11-24,1437,A,88,6.1NRT,310.01,33.93,D
12.28245,2.44632,325.28,1.09,1.04,2025-11-24,1437,A,49,6.1NRT,310.74,12.2,D
11.936,0.25723,323.12,1.47,1.2,2025-11-24,1437,A,56,6.1NRT,311.57,11.24,D
12.74876,5.55139,324.99,1.06,1.03,2025-11-24,1437,A,55,6.1NRT,308.95,11.38,D
12.38072,2.72767,337.42,1.06,1.03,2025-11-24,1437,A,85,6.1NRT,311.65,29.71,D
12.37926,2.71823,328.98,1.06,1.03,2025-11-24,1437,A,75,6.1NRT,310.01,16.38,D
12.84702,5.8629,330.8,1.09,1.04,2025-11-24,1437,A,78,6.1NRT,313.25,19.46,D
12.84568,5.85321,334.21,1.09,1.04,2025-11-24,1437,A,82,6.1NRT,312.91,24.6,D
13.00996,5.83235,333.33,1.09,1.04,2025-11-24,1437,A,81,6.1NRT,312.15,22.36,D
13.00859,5.82265,325.94,1.09,1.04,2025-11-24,1437,A,34,6.1NRT,310.75,11.54,D
13.01704,5.8256,328.38,1.09,1.04,2025-11-24,1437,A,75,6.1NRT,311.55,17.58,D
13.01571,5.81591,321.87,1.09,1.04,2025-11-24,1437,A,49,6.1NRT,311.02,8.7,D
13.01036,5.77717,321.33,1.08,1.04,2025-11-24,1437,A,28,6.1NRT,309.89,7.66,D
13.00903,5.76751,322.25,1.08,1.04,2025-11-24,1437,A,56,6.1NRT,309.78,9.32,D
